lagoslakeid,programname,sampledepth_lagos,date,tn_d,no2no3,tkn,tn_censorcode,no2no3_censorcode,tkn_censorcode,tn_c
4532,IA_CHEM,0,2010-06-09,2.98,0.07,3760,NC2,LE2,NC2,3.83
4532,IA_CHEM,0,2010-07-28,2.68,0,4009.3,NC2,LE2,NC2,4.0093000000000005
4532,IA_CHEM,0,2010-09-09,2.85,0,5237.9,NC2,LE2,NC2,5.2379
4532,IA_CHEM,0,2011-06-08,1.27,0,2333.6,NC2,LE2,NC2,2.3336
4532,IA_CHEM,0,2011-07-26,1.98,0,3936.9,NC2,LE2,NC2,3.9369
4538,WI_LDF,1,2010-09-01,0.6,0.01,600,NC4,LE1,NC2,0.61
4538,WI_LDF,1,2011-08-29,0.3,0.01,300,NC4,LE1,NC2,0.31
4542,IA_CHEM,0,2010-06-14,0.77,0.02,0,NC2,LE2,LE2,0.02
4542,IA_CHEM,0,2010-08-03,0.64,0,2768.8,NC2,LE2,NC2,2.7688
4542,IA_CHEM,0,2010-09-16,1.08,0.21630000000000002,122.7,NC2,NC2,NC2,0.339
4542,IA_CHEM,0,2011-06-15,1.37,0.1444,1180.6,NC2,NC2,NC2,1.325
4542,IA_CHEM,0,2011-08-02,1.4,0,1225.9,NC2,LE2,NC2,1.2259
4559,WI_LTER,0,2007-01-05,0.923,0.148,290,NC2,NC4,NC3,0.438
4559,WI_LTER,8,2007-01-05,1.099,0.151,710,NC2,NC4,NC4,0.861
4559,WI_LTER,20,2007-01-05,0.922,0.15,840,NC2,NC4,NC4,0.99
4559,WI_LTER,0,2007-02-26,1.249,0.181,790,NC2,NC4,NC4,0.971
4559,WI_LTER,8,2007-02-26,1.124,0.181,790,NC1,NC4,NC4,0.971
4559,WI_LTER,0,2007-04-17,0.946,0.192,740,NC2,NC4,NC4,0.932
4559,WI_LTER,20,2007-04-17,0.95,0.224,650,NC2,NC4,NC4,0.874
4559,WI_LTER,0,2007-08-07,0.624,0,840,NC2,LE3,NC4,0.84
4559,WI_LTER,4,2007-08-07,0.689,0,870,NC2,LE3,NC4,0.87
4559,WI_LTER,8,2007-08-07,0.588,0,740,NC2,LE3,NC4,0.74
4559,WI_LTER,12,2007-08-07,2.956,0,3350,NC1,LE3,NC4,3.35
4559,WI_LTER,16,2007-08-07,3.288,0,3820,NC2,LE3,NC4,3.82
4559,WI_LTER,20,2007-08-07,3.591,0,3930,NC2,LE3,NC3,3.93
4559,WI_LTER,0,2007-10-29,1.116,0.029,1050,NC1,NC4,NC4,1.079
4559,WI_LTER,4,2007-10-29,1.361,0.027,1200,NC2,NC4,NC3,1.227
4559,WI_LTER,20,2007-10-29,1.194,0.03,1100,NC2,NC3,NC3,1.13
4559,WI_LTER,0,2009-02-05,1.362,0.407,1170,NC2,NC4,NC4,1.577
4559,WI_LTER,8,2009-02-05,1.207,0.302,1000,NC2,NC4,NC4,1.302
4559,WI_LTER,20,2009-02-05,1.753,0,2620,NC2,LE3,NC4,2.62
4559,WI_LTER,0,2009-04-17,1.42,0.461,800,NC2,NC4,NC4,1.261
4559,WI_LTER,8,2009-04-17,1.396,0.599,580,NC2,NC4,NC4,1.179
4559,WI_LTER,0,2009-08-04,1.134,0,1090,NC1,LE3,NC4,1.09
4559,WI_LTER,4,2009-08-04,0.993,0,980,NC1,LE3,NC4,0.98
4559,WI_LTER,6,2009-08-04,0.687,0,820,NC2,LE3,NC4,0.82
4559,WI_LTER,8,2009-08-04,0.718,0.048,780,NC2,NC3,NC4,0.828
4559,WI_LTER,12,2009-08-04,2.542,0,2420,NC2,LE3,NC4,2.42
4559,WI_LTER,16,2009-08-04,3.006,0,3080,NC2,LE3,NC4,3.08
4559,WI_LTER,20,2009-08-04,3.044,0,3130,NC2,LE3,NC4,3.13
4559,WI_LTER,0,2009-10-30,1.359,0.039,1500,NC2,NC4,NC3,1.539
4559,WI_LTER,4,2009-10-30,1.401,0.035,1320,NC2,NC3,NC3,1.355
4559,WI_LTER,20,2009-10-30,1.358,0.038,1300,NC1,NC3,NC3,1.338
4559,WI_LTER,0,2010-02-03,1.652,0.382,1050,NC2,NC4,NC4,1.432
4559,WI_LTER,8,2010-02-03,1.49,0.391,970,NC2,NC4,NC4,1.361
4559,WI_LTER,20,2010-02-03,2.603,0.849,1700,NC2,NC4,NC4,2.549
4559,WI_LTER,0,2010-04-12,1.33,0.224,1110,NC2,NC4,NC4,1.334
4559,WI_LTER,8,2010-04-12,1.615,0.381,780,NC2,NC4,NC4,1.161
4559,WI_LTER,20,2010-04-12,1.287,0.376,820,NC2,NC4,NC4,1.196
4559,WI_LTER,0,2010-08-04,0.799,0,750,NC2,LE3,NC3,0.75
4559,WI_LTER,4,2010-08-04,0.672,0,750,NC2,LE3,NC3,0.75
4559,WI_LTER,8,2010-08-04,0.568,0.036,670,NC2,NC4,NC4,0.706
4559,WI_LTER,12,2010-08-04,1.757,0,2530,NC2,LE3,NC4,2.53
4559,WI_LTER,16,2010-08-04,2.113,0,2930,NC2,LE3,NC4,2.93
4559,WI_LTER,20,2010-08-04,2.356,0,3510,NC2,LE3,NC4,3.51
4559,WI_LTER,0,2010-11-02,1.223,0.039,970,NC2,NC4,NC3,1.009
4559,WI_LTER,4,2010-11-02,1.257,0.051,1020,NC2,NC4,NC4,1.071
4559,WI_LTER,20,2010-11-02,1.162,0.061,1060,NC1,NC4,NC4,1.121
4566,IA_CHEM,0,2010-05-17,2.85,2.85,380,NC2,NC2,NC2,3.23
4566,IA_CHEM,0,2010-07-06,2.88,0.3618,0,NC2,NC2,LE2,0.3618
4566,IA_CHEM,0,2010-08-16,2.74,0.2083,2354.8,NC2,NC2,NC2,2.5631000000000004
4566,IA_CHEM,0,2011-05-17,2.75,0.1326,2047.9,NC2,NC2,NC2,2.1805
4566,IA_CHEM,0,2011-06-28,3.77,1.4004,2081.8,NC2,NC2,NC2,3.4822
4572,IA_CHEM,0,2010-06-07,0.61,0,0,NC2,LE2,LE2,0
4572,IA_CHEM,0,2010-07-26,0.57,0,2076.2,NC2,LE2,NC2,2.0761999999999996
4572,IA_CHEM,0,2010-07-27,0.12,5.4461,1527.7,NC2,NC2,NC2,6.9738
4572,IA_CHEM,0,2010-09-11,0.5,0,3471.5,NC2,LE2,NC2,3.4715
4572,IA_CHEM,0,2011-06-06,1.01,0,394,NC2,LE2,NC2,0.394
4572,IA_CHEM,0,2011-07-25,0.82,0,1776.5,NC2,LE2,NC2,1.7765
4594,IA_CHEM,0,2010-05-17,0.85,0.05,340,NC2,LE2,NC2,0.39
4594,IA_CHEM,0,2010-07-06,1.94,0.0518,0,NC2,LE2,LE2,0.0518
4594,IA_CHEM,0,2010-08-16,1.59,0.09440000000000001,7615.7,NC2,LE2,NC2,7.7101
4594,IA_CHEM,0,2011-05-16,1.79,0.6377999999999999,1055.2,NC2,NC2,NC2,1.693
4594,IA_CHEM,0,2011-06-27,1.93,0.1186,2109.3,NC2,NC2,NC2,2.2279
4606,IA_CHEM,0,2010-06-16,1,0,0,NC2,LE2,LE2,0
4606,IA_CHEM,0,2010-08-03,1.12,0,1458.5,NC2,LE2,NC2,1.4585
4606,IA_CHEM,0,2010-09-16,1.19,0.041299999999999996,2195,NC2,LE2,NC2,2.2363000000000004
4606,IA_CHEM,0,2011-06-15,0.7,0.1456,615.7,NC2,NC2,NC2,0.7613000000000001
4606,IA_CHEM,0,2011-08-02,1.24,0,711,NC2,LE2,NC2,0.711
4607,IA_CHEM,0,2010-06-07,1.59,0.08,2010,NC2,LE2,NC2,2.09
4607,IA_CHEM,0,2010-07-26,0.81,0.3417,217.1,NC2,NC2,NC2,0.5588
4607,IA_CHEM,0,2010-09-09,1.65,0.0026,1473.6,NC2,LE2,NC2,1.4761999999999997
4607,IA_CHEM,0,2011-06-06,1.73,0.5048,564.7,NC2,NC2,NC2,1.0695
4607,IA_CHEM,0,2011-07-25,1.39,0.0343,2203.1,NC2,LE2,NC2,2.2374
4616,WI_LDF,1,2010-09-01,0.5,0.01,500,NC4,LE1,NC2,0.51
4616,WI_LDF,1,2012-02-27,0.3,0.01,300,NC4,LE1,NC2,0.31
4621,IA_CHEM,0,2010-06-01,1.48,0,0,NC2,LE2,LE2,0
4621,IA_CHEM,0,2010-07-19,0.89,0,342.1,NC2,LE2,NC2,0.3421
4621,IA_CHEM,0,2010-09-01,1.6,0.027100000000000003,1561.7,NC2,LE2,NC2,1.5888
4621,IA_CHEM,0,2011-05-31,1.74,0.1576,1005.9,NC2,NC2,NC2,1.1635
4621,IA_CHEM,0,2011-07-18,1.29,0.0367,0,NC2,LE2,LE2,0.0367
4624,IA_CHEM,0,2010-05-26,1.01,0.01,0,NC2,LE2,LE2,0.01
4624,IA_CHEM,0,2010-07-13,1.05,0,1575.3,NC2,LE2,NC2,1.5753
4624,IA_CHEM,0,2010-08-25,1.24,0,890.1,NC2,LE2,NC2,0.8901
4624,IA_CHEM,0,2011-05-25,0.82,0.013699999999999999,245.1,NC2,LE2,NC2,0.25880000000000003
4624,IA_CHEM,0,2011-07-12,1.22,0,1420.5,NC2,LE2,NC2,1.4205
4631,IA_CHEM,0,2010-06-01,3.39,0,400,NC2,LE2,NC2,0.4
4631,IA_CHEM,0,2010-07-19,3.51,2.6633,3903.3,NC2,NC2,NC2,6.5666
4631,IA_CHEM,0,2010-09-01,2.29,0.4948,3139.1,NC2,NC2,NC2,3.6339
4631,IA_CHEM,0,2011-05-31,7.67,8.0746,1663.7,NC2,NC2,NC2,9.7383
4631,IA_CHEM,0,2011-07-18,3.93,1.4276,0,NC2,NC2,LE2,1.4276
4632,IA_CHEM,0,2010-05-25,0.8,0.39,2150,NC2,NC2,NC2,2.54
4632,IA_CHEM,0,2010-07-13,0.9,0,0,NC2,LE2,LE2,0
4632,IA_CHEM,0,2010-08-26,1.23,0,1508.4,NC2,LE2,NC2,1.5084000000000002
4632,IA_CHEM,0,2011-05-24,1.04,0.10590000000000001,318.3,NC2,NC2,NC2,0.4242
4632,IA_CHEM,0,2011-07-12,1.02,0.08979999999999999,301.7,NC2,NC2,NC2,0.3915
4635,WI_LDF,1,2010-09-01,0.7,0.01,700,NC4,LE1,NC2,0.71
4635,WI_LDF,1,2012-02-27,0.2,0.01,200,NC4,LE1,LE2,0.21
4637,IA_CHEM,0,2010-06-09,0.98,0.07,230,NC2,LE2,NC2,0.3
4637,IA_CHEM,0,2010-07-28,1.14,0.013099999999999999,2356.8,NC2,LE2,NC2,2.3699
4637,IA_CHEM,0,2010-09-09,1.58,0,1830.3,NC2,LE2,NC2,1.8303
4637,IA_CHEM,0,2011-06-08,1.11,0,897.1,NC2,LE2,NC2,0.8971
4637,IA_CHEM,0,2011-07-27,1.15,0,2175.6,NC2,LE2,NC2,2.1755999999999998
4648,IA_CHEM,0,2010-06-21,5.47,5.6873000000000005,3800,NC2,NC2,NC2,9.4873
4648,IA_CHEM,0,2010-08-09,3.31,2.5197,1461.6,NC2,NC2,NC2,3.9812999999999996
4648,IA_CHEM,0,2010-09-25,2.34,0.8727,502.2,NC2,NC2,NC2,1.3749
4648,IA_CHEM,0,2011-06-20,6.48,6.8801000000000005,799.1,NC2,NC2,NC2,7.679200000000001
4648,IA_CHEM,0,2011-08-08,5.57,6.8914,465.5,NC2,NC2,NC2,7.3568999999999996
4649,IA_CHEM,0,2010-06-07,1.09,0,0,NC2,LE2,LE2,0
4649,IA_CHEM,0,2010-07-26,1.31,0,1999.6,NC2,LE2,NC2,1.9995999999999998
4649,IA_CHEM,0,2010-09-09,1.63,0,2592.2,NC2,LE2,NC2,2.5921999999999996
4649,IA_CHEM,0,2011-06-09,0.9,0,2308.3,NC2,LE2,NC2,2.3083
4649,IA_CHEM,0,2011-07-25,1.14,0,2056.2,NC2,LE2,NC2,2.0562
4652,IA_CHEM,0,2010-05-25,1.55,1,410,NC2,NC2,NC2,1.41
4652,IA_CHEM,0,2010-07-12,1.63,0.48119999999999996,2584.6,NC2,NC2,NC2,3.0658
4652,IA_CHEM,0,2010-08-23,1.31,1.0063,1567.2,NC2,NC2,NC2,2.5735
4652,IA_CHEM,0,2011-05-23,1.94,1.002,350.8,NC2,NC2,NC2,1.3528
4652,IA_CHEM,0,2011-07-11,2.17,1.2499,807,NC2,NC2,NC2,2.0569
4653,IA_CHEM,0,2010-05-24,2.57,1.18,850,NC2,NC2,NC2,2.03
4653,IA_CHEM,0,2010-07-12,1.06,0,2300,NC2,LE2,NC2,2.3
4653,IA_CHEM,0,2010-08-23,1.2,0,1918.7,NC2,LE2,NC2,1.9187
4653,IA_CHEM,0,2011-05-23,2.37,1.4207,1446.6,NC2,NC2,NC2,2.8673
4653,IA_CHEM,0,2011-07-11,1.94,0.8939,1035,NC2,NC2,NC2,1.9289
4667,IA_CHEM,0,2010-06-01,6.96,4.7,0,NC2,NC2,LE2,4.7
4667,IA_CHEM,0,2010-07-19,4.75,5.0484,417.5,NC2,NC2,NC2,5.4658999999999995
4667,IA_CHEM,0,2010-09-05,1.66,0.261,1252.7,NC2,NC2,NC2,1.5137
4667,IA_CHEM,0,2011-05-31,10,10.384,0,NC2,NC2,LE2,10.384
4667,IA_CHEM,0,2011-07-18,8.35,9.2311,0,NC2,NC2,LE2,9.2311
4686,IA_CHEM,0,2010-06-03,4.1,0.29,0,NC2,NC2,LE2,0.29
4686,IA_CHEM,0,2010-07-21,0.77,0,0,NC2,LE2,LE2,0
4686,IA_CHEM,0,2010-09-01,0.82,0,960.8,NC2,LE2,NC2,0.9608
4686,IA_CHEM,0,2011-05-31,0.78,0,3061.8,NC2,LE2,NC2,3.0618000000000003
4686,IA_CHEM,0,2011-06-01,0.66,0,1797.1,NC2,LE2,NC2,1.7971
4686,IA_CHEM,0,2011-07-18,1.06,0.1918,528.7,NC2,NC2,NC2,0.7205
4686,IA_CHEM,0,2011-07-19,0.53,0.4859,896,NC2,NC2,NC2,1.3819000000000001
4691,IA_CHEM,0,2010-06-21,2.54,2.9240999999999997,3910,NC2,NC2,NC2,6.8341
4691,IA_CHEM,0,2010-08-09,1.48,0.4032,4094,NC2,NC2,NC2,4.497199999999999
4691,IA_CHEM,0,2010-09-25,1.15,0.16169999999999998,602.9,NC2,NC2,NC2,0.7646
4691,IA_CHEM,0,2011-06-20,2.57,1.8071,1442.5,NC2,NC2,NC2,3.2496
4691,IA_CHEM,0,2011-08-08,1.15,0.0294,2181.9,NC2,LE2,NC2,2.2113
4701,IA_CHEM,0,2010-06-08,0.81,0.06,0,NC2,LE2,LE2,0.06
4701,IA_CHEM,0,2010-07-27,0.27,0,849.8,NC2,LE2,NC2,0.8498
4701,IA_CHEM,0,2010-09-11,1.04,0.019899999999999998,2508.8,NC2,LE2,NC2,2.5287
4701,IA_CHEM,0,2011-06-07,0.82,0.0291,249.3,NC2,LE2,NC2,0.27840000000000004
4701,IA_CHEM,0,2011-07-25,1.5,0.0104,2661.8,NC2,LE2,NC2,2.6722
4709,IA_CHEM,0,2010-06-07,0.69,0.21,0,NC2,NC2,LE2,0.21
4709,IA_CHEM,0,2010-07-26,0.45,0.0416,275.2,NC2,LE2,NC2,0.3168
4709,IA_CHEM,0,2010-09-10,1.17,0.2907,2220.1,NC2,NC2,NC2,2.5107999999999997
4709,IA_CHEM,0,2011-06-07,0.7,0,2576.5,NC2,LE2,NC2,2.5765
4709,IA_CHEM,0,2011-07-26,0.74,0,0,NC2,LE2,LE2,0
4717,IA_CHEM,0,2010-06-22,2.59,1.9858,2790,NC2,NC2,NC2,4.7758
4717,IA_CHEM,0,2010-08-10,1.33,0.0864,0,NC2,LE2,LE2,0.0864
4717,IA_CHEM,0,2010-09-22,1.05,0,0,NC2,LE2,LE2,0
4717,IA_CHEM,0,2011-06-21,2.53,3.0302,1177.1,NC2,NC2,NC2,4.207299999999999
4717,IA_CHEM,0,2011-08-09,1.28,0.0818,1563.3,NC2,NC2,NC2,1.6451
4771,IA_CHEM,0,2010-05-18,1.36,0.82,0,NC2,NC2,LE2,0.82
4771,IA_CHEM,0,2010-07-07,1.21,0.1367,1425.7,NC2,NC2,NC2,1.5624
4771,IA_CHEM,0,2010-08-17,0.81,0.10529999999999999,0,NC2,NC2,LE2,0.10529999999999999
4771,IA_CHEM,0,2011-05-17,0.89,0.29760000000000003,426.4,NC2,NC2,NC2,0.724
4771,IA_CHEM,0,2011-06-28,1.05,0,430.6,NC2,LE2,NC2,0.43060000000000004
4772,WI_LDF,1,2010-08-31,0.5,0.01,500,LE4,LE1,LE2,0.51
4774,IA_CHEM,0,2010-06-14,0.93,0.06,0,NC2,LE2,LE2,0.06
4774,IA_CHEM,0,2010-08-02,1.32,0.0074,1420.6,NC2,LE2,NC2,1.428
4774,IA_CHEM,0,2010-09-16,1.06,0.034,0,NC2,LE2,LE2,0.034
4774,IA_CHEM,0,2011-06-14,0.83,0.09079999999999999,1438.7,NC2,NC2,NC2,1.5295
4774,IA_CHEM,0,2011-08-01,0.78,0,383.6,NC2,LE2,NC2,0.3836
4797,IA_CHEM,0,2010-06-22,0.83,0,2050,NC2,LE2,NC2,2.05
4797,IA_CHEM,0,2010-08-10,1.35,0.084,469.8,NC2,LE2,NC2,0.5538
4797,IA_CHEM,0,2010-09-23,1.15,0.09209999999999999,1603.5,NC2,LE2,NC2,1.6956
4797,IA_CHEM,0,2011-06-21,1,0.0526,1340.3,NC2,LE2,NC2,1.3928999999999998
4797,IA_CHEM,0,2011-08-08,1.21,0,1395.5,NC2,LE2,NC2,1.3955
4798,IA_CHEM,0,2010-05-18,0.99,0.29,0,NC2,NC2,LE2,0.29
4798,IA_CHEM,0,2010-07-07,1.43,0.104,1780.7,NC2,NC2,NC2,1.8847
4798,IA_CHEM,0,2010-08-17,1.79,0,2346.5,NC2,LE2,NC2,2.3465
4798,IA_CHEM,0,2011-05-16,0.7,0.1143,3.9,NC2,NC2,LE2,0.1182
4798,IA_CHEM,0,2011-06-28,1.95,0.8084,914,NC2,NC2,NC2,1.7224000000000002
4799,IA_CHEM,0,2010-06-14,1.91,0.66,1200,NC2,NC2,NC2,1.86
4799,IA_CHEM,0,2010-08-02,1.82,0.0351,1864.9,NC2,LE2,NC2,1.9
4799,IA_CHEM,0,2010-09-15,1.84,0.165,766.4,NC2,NC2,NC2,0.9314
4799,IA_CHEM,0,2011-06-14,2.82,0.9823999999999999,1420.7,NC2,NC2,NC2,2.4031
4799,IA_CHEM,0,2011-08-01,1.65,0,2573.1,NC2,LE2,NC2,2.5730999999999997
4816,IA_CHEM,0,2010-05-17,8.02,4.64,50,NC2,NC2,LE2,4.69
4816,IA_CHEM,0,2010-07-06,4.32,3.6641,0,NC2,NC2,LE2,3.6641
4816,IA_CHEM,0,2010-08-16,2.96,2.0286,6773.8,NC2,NC2,NC2,8.8024
4816,IA_CHEM,0,2011-05-18,2.3,2.2678000000000003,0,NC2,NC2,LE2,2.2678000000000003
4816,IA_CHEM,0,2011-06-27,5.77,5.427899999999999,456.2,NC2,NC2,NC2,5.884099999999999
4819,IA_CHEM,0,2010-06-22,5.9,5.1068,6010,NC2,NC2,NC2,11.1168
4819,IA_CHEM,0,2010-08-10,4.51,4.2811,1658.3,NC2,NC2,NC2,5.939400000000001
4819,IA_CHEM,0,2010-09-22,3.51,1.1765999999999999,0,NC2,NC2,LE2,1.1765999999999999
4819,IA_CHEM,0,2011-06-21,8.71,10.3747,790.4,NC2,NC2,NC2,11.1651
4819,IA_CHEM,0,2011-08-09,3.96,3.7349,790.5,NC2,NC2,NC2,4.525399999999999
4821,IA_CHEM,0,2010-05-24,3.03,1.96,0,NC2,NC2,LE2,1.96
4821,IA_CHEM,0,2010-07-12,2.42,1.4761,1854.4,NC2,NC2,NC2,3.3305
4821,IA_CHEM,0,2010-08-23,1.22,0.1726,968.1,NC2,NC2,NC2,1.1407
4821,IA_CHEM,0,2011-05-23,3.4,2.3714,544.7,NC2,NC2,NC2,2.9161000000000006
4821,IA_CHEM,0,2011-07-11,3.61,3.1838,1987.6,NC2,NC2,NC2,5.171399999999999
4828,IA_CHEM,0,2010-06-23,0.49,0.0045,3200,NC2,LE2,NC2,3.2045
4828,IA_CHEM,0,2010-09-22,0.86,0.1041,0,NC2,NC2,LE2,0.1041
4828,IA_CHEM,0,2011-06-21,1.22,0,1585.5,NC2,LE2,NC2,1.5855
4828,IA_CHEM,0,2011-08-09,1.02,0,918.1,NC2,LE2,NC2,0.9181
4863,IA_CHEM,0,2010-06-15,1.67,0.13,3540,NC2,NC2,NC2,3.67
4863,IA_CHEM,0,2010-08-03,1.16,0,2007.4,NC2,LE2,NC2,2.0074
4863,IA_CHEM,0,2010-09-18,1.47,0,723.4,NC2,LE2,NC2,0.7233999999999999
4863,IA_CHEM,0,2011-06-15,0.68,0,0,NC2,LE2,LE2,0
4863,IA_CHEM,0,2011-08-02,0.78,0.0282,113.8,NC2,LE2,NC2,0.142
4867,IA_CHEM,0,2010-06-16,0.51,0,0,NC2,LE2,LE2,0
4867,IA_CHEM,0,2010-08-04,1.19,0.0775,6147.5,NC2,LE2,NC2,6.225
4867,IA_CHEM,0,2010-09-16,1.02,0.001,0,NC2,LE2,LE2,0.001
4867,IA_CHEM,0,2011-06-13,0.69,0,1918.5,NC2,LE2,NC2,1.9185
4867,IA_CHEM,0,2011-08-01,0.98,0,859.9,NC2,LE2,NC2,0.8599
4870,IA_CHEM,0,2010-06-02,3.13,1.18,0,NC2,NC2,LE2,1.18
4870,IA_CHEM,0,2010-07-20,2.19,1.3222,2342.5,NC2,NC2,NC2,3.6647
4870,IA_CHEM,0,2010-09-02,1.72,0.31039999999999995,0,NC2,NC2,LE2,0.31039999999999995
4870,IA_CHEM,0,2011-05-31,5.21,3.9378,985.3,NC2,NC2,NC2,4.923100000000001
4870,IA_CHEM,0,2011-07-18,3.44,2.9061,0,NC2,NC2,LE2,2.9061
4882,IA_CHEM,0,2010-06-02,1.71,0.09,0,NC2,LE2,LE2,0.09
4882,IA_CHEM,0,2010-07-20,2.18,0.1103,2106.1,NC2,NC2,NC2,2.2164
4882,IA_CHEM,0,2010-09-02,1.56,0,2391.7,NC2,LE2,NC2,2.3916999999999997
4882,IA_CHEM,0,2011-05-31,1.33,0,969.9,NC2,LE2,NC2,0.9699
4882,IA_CHEM,0,2011-07-18,1.43,0.1726,0,NC2,NC2,LE2,0.1726
4884,IA_CHEM,0,2010-05-19,1.62,2.03,0,NC2,NC2,LE2,2.03
4884,IA_CHEM,0,2010-07-06,1.02,0.0942,0,NC2,LE2,LE2,0.0942
4884,IA_CHEM,0,2010-08-18,0.95,0,1615,NC2,LE2,NC2,1.615
4884,IA_CHEM,0,2011-05-16,0.79,0.4218,971.9,NC2,NC2,NC2,1.3937
4884,IA_CHEM,0,2011-06-27,1.03,0.2798,247.5,NC2,NC2,NC2,0.5273
4886,IA_CHEM,0,2010-05-25,7.96,7.12,1960,NC2,NC2,NC2,9.08
4886,IA_CHEM,0,2010-07-13,1.42,0.4165,1275.6,NC2,NC2,NC2,1.6921
4886,IA_CHEM,0,2010-08-26,1.73,0.2575,2485.5,NC2,NC2,NC2,2.743
4886,IA_CHEM,0,2011-05-24,4.39,2.9661,1749.7,NC2,NC2,NC2,4.7158
4886,IA_CHEM,0,2011-07-12,2.25,1.8941,1525.3,NC2,NC2,NC2,3.4193999999999996
4890,IA_CHEM,0,2011-06-13,4.52,4.139600000000001,956.5,NC2,NC2,NC2,5.096100000000001
4890,IA_CHEM,0,2011-08-01,1.64,0.0012,0,NC2,LE2,LE2,0.0012
4899,IA_CHEM,0,2010-06-21,1.8,0.9813999999999999,5590,NC2,NC2,NC2,6.5714
4899,IA_CHEM,0,2010-08-09,1.65,0.0357,2165.8,NC2,LE2,NC2,2.2015
4899,IA_CHEM,0,2010-09-20,1.83,0.0765,0,NC2,LE2,LE2,0.0765
4899,IA_CHEM,0,2011-06-20,1.37,0.2318,1301.7,NC2,NC2,NC2,1.5335
4899,IA_CHEM,0,2011-08-08,1.56,0.0207,2455.5,NC2,LE2,NC2,2.4762
4933,IA_CHEM,0,2010-06-16,1.32,0,0,NC2,LE2,LE2,0
4933,IA_CHEM,0,2010-08-04,1.83,0.0757,8373.2,NC2,LE2,NC2,8.448900000000002
4933,IA_CHEM,0,2010-09-16,1.29,0.0078,0,NC2,LE2,LE2,0.0078
4933,IA_CHEM,0,2011-06-13,1.21,0,2878.5,NC2,LE2,NC2,2.8785
4933,IA_CHEM,0,2011-08-01,1.15,0,1849.8,NC2,LE2,NC2,1.8497999999999999
4935,IA_CHEM,0,2010-05-17,0.78,0.33,0,NC2,NC2,LE2,0.33
4935,IA_CHEM,0,2010-07-06,0.64,0.0371,0,NC2,LE2,LE2,0.0371
4935,IA_CHEM,0,2010-08-16,0.61,0.0257,1039.8,NC2,LE2,NC2,1.0655
4935,IA_CHEM,0,2011-05-17,0.61,0,593.3,NC2,LE2,NC2,0.5932999999999999
4935,IA_CHEM,0,2011-06-28,0.64,0,183.2,NC2,LE2,NC2,0.1832
4942,IA_CHEM,0,2010-06-14,3.76,2.24,0,NC2,NC2,LE2,2.24
4942,IA_CHEM,0,2010-08-02,1.92,0.0375,1328.9,NC2,LE2,NC2,1.3664
4942,IA_CHEM,0,2010-09-18,1.76,0,1425.1,NC2,LE2,NC2,1.4250999999999998
4942,IA_CHEM,0,2011-06-14,1.17,0.0943,451.1,NC2,NC2,NC2,0.5454
4942,IA_CHEM,0,2011-08-02,1.66,0.0963,0,NC2,NC2,LE2,0.0963
4944,IA_CHEM,0,2010-05-24,2.86,0.75,750,NC2,NC2,NC2,1.5
